timestamp,mn_grade_pct,fe_content_pct,siO2_content_pct,al2O3_content_pct,p_content_pct,moisture_pct,p80_mm,work_index_kwh_t,specific_gravity,ore_type
2025-11-20 12:00:00,77.71,-5.61,-1.56,5.59,0.215,10.0,12.3,22.0,4.76,oxide
2026-03-13 00:00:00,60.7,-0.22,-0.04,6.22,0.148,8.5,29.7,22.0,4.51,oxide
2023-07-18 06:00:00,44.13,4.63,1.63,5.22,0.13,9.9,8.6,22.0,3.93,oxide
2024-07-23 00:00:00,77.71,-4.86,-2.15,7.88,0.063,5.7,34.7,22.0,4.82,oxide
2021-02-14 06:00:00,77.71,-5.15,-1.32,6.27,0.265,8.8,8.1,22.0,4.81,oxide
2025-12-01 12:00:00,44.13,5.2,2.03,7.02,0.154,6.4,9.1,22.0,3.98,oxide
2021-01-28 12:00:00,71.31,-3.98,-0.84,6.16,0.255,6.4,16.5,22.0,4.85,oxide
2020-11-30 00:00:00,51.58,2.91,1.11,6.01,0.065,6.6,6.8,22.0,4.07,oxide
2020-12-10 00:00:00,50.72,2.65,0.66,7.91,0.111,9.6,8.7,22.0,4.16,carbonate
2024-05-28 00:00:00,44.13,4.96,1.9,6.52,0.165,9.7,12.4,22.0,4.05,oxide
2022-08-16 06:00:00,44.13,5.37,1.69,5.58,0.15,9.2,5.0,22.0,3.95,silicate
2025-03-14 00:00:00,44.13,4.33,0.98,6.62,0.258,7.4,34.9,22.0,4.08,carbonate
2023-05-03 12:00:00,51.66,2.69,0.68,6.58,0.223,8.2,11.1,22.0,4.32,oxide
2022-01-06 06:00:00,44.13,4.79,0.56,5.3,0.204,5.8,11.6,22.0,3.97,oxide
2024-07-15 00:00:00,51.93,2.55,0.6,6.47,0.112,7.6,17.2,22.0,4.19,carbonate
2023-07-10 06:00:00,64.34,-1.27,-0.5,6.22,0.299,8.5,17.7,22.0,4.68,oxide
2020-05-28 18:00:00,53.2,2.3,0.35,7.21,0.077,8.1,7.8,22.0,4.36,oxide
2023-10-08 18:00:00,44.13,5.68,1.59,6.76,0.28,5.6,12.2,22.0,3.94,silicate
2020-05-20 18:00:00,56.22,1.17,0.2,7.13,0.227,6.4,28.1,22.0,4.36,oxide
2023-10-19 00:00:00,53.49,2.13,0.36,7.42,0.12,7.8,17.6,22.0,4.42,silicate
2021-02-27 06:00:00,44.13,5.49,1.69,6.01,0.164,6.8,9.8,22.0,4.13,oxide
2025-10-06 18:00:00,47.78,3.5,1.38,7.21,0.151,9.5,11.2,22.0,4.24,oxide
2022-04-14 12:00:00,72.09,-3.8,-0.42,7.42,0.155,8.7,16.2,22.0,4.69,carbonate
2023-12-09 00:00:00,77.71,-5.73,-2.05,7.65,0.121,9.9,15.8,22.0,4.7,oxide
2020-07-27 06:00:00,49.24,3.57,1.36,6.92,0.082,8.3,17.5,22.0,4.03,oxide
2022-04-19 06:00:00,44.13,5.03,0.75,6.26,0.07,9.0,23.9,22.0,3.92,oxide
2025-08-14 00:00:00,44.87,5.44,1.27,5.47,0.238,7.1,10.1,22.0,4.11,oxide
2023-11-25 12:00:00,60.08,-0.03,-0.01,7.79,0.247,6.7,13.6,22.0,4.32,oxide
2020-05-18 18:00:00,54.79,1.86,0.29,5.03,0.134,7.2,18.7,22.0,4.23,carbonate
2025-01-19 18:00:00,48.83,3.83,1.47,5.32,0.223,5.9,8.3,22.0,4.22,carbonate
2020-03-18 12:00:00,58.08,0.54,0.2,6.67,0.157,8.6,7.6,22.0,4.61,carbonate
2023-08-08 18:00:00,70.27,-3.27,-0.53,7.75,0.077,5.9,13.5,22.0,4.54,carbonate
2021-12-31 00:00:00,49.97,2.79,0.43,7.19,0.269,5.8,14.2,22.0,4.1,carbonate
2024-11-18 12:00:00,55.15,1.53,0.17,7.96,0.051,7.2,13.2,22.0,4.2,oxide
2025-10-03 00:00:00,51.37,2.51,0.76,5.5,0.268,9.9,22.4,22.0,4.2,oxide
2025-05-11 12:00:00,58.5,0.49,0.11,7.26,0.087,7.5,11.0,22.0,4.38,oxide
2020-07-24 06:00:00,77.71,-5.5,-1.73,5.99,0.294,9.6,20.2,22.0,4.65,silicate
2020-06-17 00:00:00,55.94,1.42,0.16,5.69,0.086,6.0,13.8,22.0,4.36,oxide
2021-07-04 18:00:00,44.13,4.89,1.84,5.51,0.073,9.7,10.7,22.0,4.17,silicate
2022-01-26 18:00:00,70.94,-3.49,-0.58,5.05,0.127,6.4,23.1,22.0,4.6,carbonate
2024-02-22 00:00:00,55.6,1.58,0.2,7.16,0.062,6.8,16.5,22.0,4.39,oxide
2023-12-16 06:00:00,50.49,2.96,1.01,5.61,0.087,5.1,22.2,22.0,4.24,oxide
2026-01-17 18:00:00,61.65,-0.44,-0.06,6.77,0.263,5.9,10.6,22.0,4.39,carbonate
2026-03-05 12:00:00,45.44,5.24,0.87,5.63,0.279,7.3,16.2,22.0,3.93,oxide
2021-03-31 18:00:00,51.02,3.07,0.31,6.43,0.069,9.2,6.8,22.0,4.07,oxide
2026-02-01 06:00:00,44.9,4.29,0.58,7.68,0.223,8.5,14.1,22.0,3.99,silicate
2024-01-25 00:00:00,44.13,5.71,1.44,6.43,0.063,7.4,13.2,22.0,3.96,oxide
2020-04-05 18:00:00,52.95,2.17,0.4,5.49,0.191,6.8,7.2,22.0,4.01,carbonate
2026-06-08 12:00:00,44.13,4.71,0.74,5.17,0.201,6.5,18.7,22.0,4.1,oxide
2022-03-15 06:00:00,52.97,2.02,0.7,7.18,0.177,9.3,24.1,22.0,4.18,oxide
2022-01-22 12:00:00,60.28,-0.1,-0.03,5.04,0.18,5.1,15.2,22.0,4.32,oxide
2024-12-06 06:00:00,64.99,-1.55,-0.48,7.6,0.197,9.0,15.7,22.0,4.66,oxide
2025-04-23 00:00:00,46.54,4.84,1.56,5.33,0.242,5.1,21.1,22.0,4.07,oxide
2025-03-05 00:00:00,44.13,5.08,1.91,6.94,0.088,7.3,12.1,22.0,4.09,carbonate
2024-04-11 18:00:00,55.69,1.58,0.41,5.52,0.092,6.9,10.5,22.0,4.13,oxide
2026-03-05 06:00:00,77.71,-5.25,-2.08,6.76,0.282,5.8,11.1,22.0,4.77,silicate
2021-09-05 06:00:00,50.02,2.7,1.16,6.62,0.089,8.1,9.0,22.0,4.1,oxide
2024-09-06 00:00:00,51.23,3.19,1.16,5.35,0.169,9.1,18.3,22.0,4.22,carbonate
2024-11-01 12:00:00,55.25,1.45,0.48,6.8,0.253,5.3,15.1,22.0,4.44,oxide
2022-06-11 12:00:00,56.71,1.03,0.13,6.53,0.08,8.8,16.5,22.0,4.34,oxide
2022-01-19 00:00:00,66.98,-2.35,-0.91,5.24,0.112,5.7,16.2,22.0,4.41,oxide
2026-08-31 06:00:00,53.42,1.92,0.87,6.3,0.164,9.9,6.9,22.0,4.33,oxide
2021-04-15 06:00:00,77.71,-5.88,-0.63,5.06,0.185,5.8,21.9,22.0,4.68,carbonate
2022-11-11 06:00:00,53.22,2.06,0.28,7.0,0.206,9.0,17.0,22.0,4.22,carbonate
2023-03-18 00:00:00,44.13,4.68,1.6,6.43,0.287,5.6,13.6,22.0,3.88,oxide
2020-10-14 00:00:00,77.71,-5.18,-1.2,5.21,0.182,5.9,10.7,22.0,4.67,oxide
2025-08-24 18:00:00,45.16,4.29,1.97,6.58,0.14,5.9,17.1,22.0,4.05,carbonate
2026-07-01 00:00:00,54.45,1.7,0.44,7.18,0.095,9.4,13.2,22.0,4.34,carbonate
2025-10-11 00:00:00,48.83,3.16,1.0,5.54,0.162,6.6,19.9,22.0,4.14,carbonate
2025-04-17 12:00:00,64.23,-1.53,-0.14,7.96,0.15,9.7,40.6,22.0,4.53,oxide
2023-07-05 06:00:00,50.5,3.22,0.41,7.6,0.249,8.8,19.1,22.0,4.21,carbonate
2025-12-27 06:00:00,56.49,1.29,0.4,5.03,0.259,5.4,9.2,22.0,4.36,oxide
2022-10-19 06:00:00,55.2,1.71,0.53,7.33,0.242,7.7,15.0,22.0,4.46,carbonate
2021-12-12 06:00:00,44.61,5.22,1.59,6.99,0.103,6.7,19.1,22.0,4.16,silicate
2023-07-27 00:00:00,58.82,0.35,0.07,6.24,0.143,6.3,17.1,22.0,4.32,oxide
2022-01-08 12:00:00,46.64,4.64,1.08,6.53,0.249,5.1,10.5,22.0,4.15,silicate
2021-05-11 00:00:00,77.71,-5.38,-0.9,5.52,0.257,5.3,10.6,22.0,4.72,carbonate
2024-11-16 12:00:00,62.43,-0.8,-0.3,6.22,0.185,9.2,11.5,22.0,4.46,oxide
2020-02-07 18:00:00,68.79,-2.79,-1.09,7.02,0.172,5.9,13.9,22.0,4.61,oxide
2024-12-20 18:00:00,77.71,-6.06,-2.28,7.88,0.151,9.0,8.7,22.0,4.72,carbonate
2023-06-02 06:00:00,73.49,-4.2,-1.4,7.41,0.122,6.6,9.2,22.0,4.58,oxide
2023-11-16 06:00:00,47.01,4.35,0.61,7.75,0.18,5.9,22.4,22.0,4.27,oxide
2024-08-23 18:00:00,44.15,4.61,1.48,5.79,0.299,10.0,13.8,22.0,4.01,oxide
2020-03-27 18:00:00,44.13,5.25,0.93,6.25,0.289,6.2,12.2,22.0,4.1,carbonate
2025-10-14 06:00:00,51.4,2.49,0.94,6.33,0.217,6.5,19.0,22.0,4.12,carbonate
2025-11-01 12:00:00,56.26,1.3,0.36,6.07,0.221,5.6,17.4,22.0,4.33,carbonate
2021-09-18 06:00:00,48.4,3.45,0.86,5.98,0.265,9.6,27.9,22.0,3.99,carbonate
2021-08-11 06:00:00,44.13,5.55,0.85,6.97,0.071,5.4,8.3,22.0,4.08,oxide
2022-07-14 00:00:00,77.71,-5.49,-1.15,5.32,0.192,5.7,15.2,22.0,4.74,carbonate
2024-05-14 12:00:00,53.12,1.94,0.35,6.41,0.18,6.4,16.8,22.0,4.31,carbonate
2026-11-01 18:00:00,44.13,4.36,2.1,6.92,0.262,6.3,15.0,22.0,4.04,carbonate
2022-08-15 00:00:00,77.71,-5.32,-1.27,6.24,0.231,8.2,8.0,22.0,4.6,carbonate
2021-05-30 12:00:00,69.71,-3.53,-0.84,7.38,0.127,6.3,8.8,22.0,4.64,oxide
2021-03-20 18:00:00,50.37,3.05,0.46,6.22,0.214,8.5,19.6,22.0,4.32,oxide
2022-11-17 18:00:00,44.13,5.22,1.48,5.4,0.251,9.3,11.4,22.0,4.0,oxide
2021-10-12 00:00:00,44.13,4.6,0.75,6.86,0.296,6.4,10.7,22.0,4.05,oxide
2023-08-10 06:00:00,77.04,-5.34,-0.69,5.96,0.265,8.0,13.3,22.0,4.81,oxide
2025-03-04 18:00:00,58.15,0.51,0.19,5.41,0.228,7.4,9.6,22.0,4.45,oxide
2021-05-04 00:00:00,44.13,4.97,0.77,6.48,0.279,8.3,15.2,22.0,4.09,oxide
2021-06-22 12:00:00,44.13,4.72,1.39,6.62,0.221,7.7,16.5,22.0,4.17,oxide
2024-04-28 12:00:00,77.71,-6.25,-2.36,5.01,0.265,8.9,17.6,22.0,4.84,oxide
2020-10-31 06:00:00,67.41,-2.66,-0.9,6.94,0.288,9.2,13.0,22.0,4.58,oxide
2021-11-25 18:00:00,71.59,-3.45,-1.21,5.78,0.09,7.1,15.8,22.0,4.62,carbonate
2026-09-13 00:00:00,44.13,4.67,1.77,7.85,0.212,9.1,11.9,22.0,4.11,carbonate
2026-02-05 18:00:00,48.47,3.18,1.31,6.19,0.177,8.8,10.9,22.0,4.1,carbonate
2025-10-23 18:00:00,46.33,3.69,1.22,5.22,0.176,8.3,28.7,22.0,4.23,oxide
2024-11-01 18:00:00,58.29,0.54,0.17,5.43,0.05,5.8,26.0,22.0,4.44,oxide
2020-02-28 00:00:00,62.85,-1.01,-0.13,6.06,0.193,9.9,25.6,22.0,4.47,silicate
2024-11-29 18:00:00,49.89,2.77,0.39,6.14,0.216,9.1,33.4,22.0,4.05,carbonate
2025-10-07 06:00:00,61.4,-0.44,-0.06,6.3,0.271,9.8,20.1,22.0,4.29,oxide
2023-03-07 00:00:00,75.06,-5.19,-0.7,5.94,0.23,8.3,12.1,22.0,4.75,carbonate
2022-04-03 12:00:00,44.13,5.14,1.19,5.46,0.28,9.6,22.0,22.0,3.99,oxide
2024-06-11 12:00:00,45.57,4.65,1.49,7.93,0.266,6.3,7.2,22.0,4.18,carbonate
2023-09-08 18:00:00,44.13,5.29,1.05,5.84,0.088,9.5,18.7,22.0,4.04,oxide
2023-07-13 12:00:00,58.67,0.38,0.15,6.84,0.221,10.0,8.5,22.0,4.47,oxide
2021-12-02 18:00:00,48.29,3.22,1.33,5.78,0.281,5.6,9.6,22.0,4.09,oxide
2025-08-16 06:00:00,44.13,4.3,1.39,5.66,0.237,6.4,13.0,22.0,3.98,silicate
2022-10-14 00:00:00,44.13,5.03,2.07,5.21,0.082,8.0,11.4,22.0,4.06,carbonate
2026-08-27 00:00:00,56.25,1.35,0.49,5.37,0.077,8.4,8.7,22.0,4.42,oxide
2024-05-06 06:00:00,49.94,2.91,0.87,7.79,0.273,6.3,12.8,22.0,4.09,carbonate
2023-09-22 18:00:00,52.71,2.01,0.48,6.35,0.057,5.4,19.9,22.0,4.36,carbonate
2021-02-24 06:00:00,61.55,-0.47,-0.14,5.7,0.118,8.5,24.7,22.0,4.44,oxide
2020-07-14 06:00:00,44.13,4.53,0.82,7.96,0.144,5.0,9.3,22.0,4.04,oxide
2025-07-22 12:00:00,57.83,0.69,0.11,6.24,0.124,9.6,18.2,22.0,4.47,oxide
2021-03-05 06:00:00,65.65,-1.98,-0.63,5.65,0.086,9.4,30.0,22.0,4.62,oxide
2021-09-18 00:00:00,44.77,5.2,0.58,5.7,0.111,7.4,11.0,22.0,4.08,carbonate
2022-08-20 00:00:00,59.27,0.23,0.07,7.82,0.255,6.4,18.5,22.0,4.43,carbonate
2022-11-17 06:00:00,51.38,3.03,1.0,7.16,0.141,8.1,16.8,22.0,4.25,oxide
2020-05-20 00:00:00,67.63,-2.12,-0.36,6.32,0.237,5.7,24.4,22.0,4.64,oxide
2025-08-25 18:00:00,77.71,-5.29,-1.95,5.08,0.172,9.5,16.1,22.0,4.57,oxide
2025-03-19 18:00:00,69.78,-2.86,-1.15,6.6,0.17,7.2,6.8,22.0,4.67,carbonate
2021-03-19 18:00:00,44.13,5.55,0.75,7.52,0.099,5.7,19.8,22.0,4.17,oxide
2026-04-12 18:00:00,55.36,1.37,0.24,5.82,0.247,5.2,10.0,22.0,4.35,oxide
2020-12-18 00:00:00,56.28,1.21,0.19,6.21,0.148,7.8,18.1,22.0,4.24,carbonate
2022-02-09 06:00:00,64.67,-1.26,-0.24,5.89,0.226,5.5,9.4,22.0,4.37,oxide
2020-05-24 06:00:00,77.71,-5.92,-2.19,6.28,0.256,6.1,20.6,22.0,4.63,silicate
2023-07-26 18:00:00,44.86,4.67,1.35,7.47,0.212,6.1,17.5,22.0,4.02,carbonate
2022-07-14 12:00:00,47.1,4.2,0.53,5.11,0.233,6.4,17.2,22.0,4.17,carbonate
2022-07-06 00:00:00,59.41,0.18,0.07,6.54,0.279,9.6,18.1,22.0,4.36,carbonate
2021-02-14 12:00:00,60.54,-0.16,-0.05,5.26,0.164,5.8,13.8,22.0,4.44,silicate
2024-04-17 18:00:00,63.59,-1.3,-0.33,7.8,0.211,6.5,15.1,22.0,4.44,oxide
2026-07-12 00:00:00,48.8,3.72,0.62,5.54,0.199,6.6,10.7,22.0,4.11,carbonate
2020-02-16 12:00:00,71.46,-3.44,-0.79,7.41,0.085,8.6,12.2,22.0,4.72,oxide
2026-05-07 18:00:00,44.13,4.78,1.47,7.9,0.183,9.8,15.1,22.0,3.96,oxide
2023-06-13 06:00:00,50.46,3.47,0.78,6.59,0.187,7.2,15.3,22.0,4.27,carbonate
2023-07-03 06:00:00,51.95,2.38,0.86,5.14,0.165,9.5,23.9,22.0,4.17,carbonate
2020-04-21 06:00:00,75.8,-4.9,-1.88,7.98,0.202,6.7,10.7,22.0,4.73,oxide
2026-07-12 12:00:00,44.13,4.85,1.96,5.66,0.176,6.3,17.5,22.0,4.22,oxide
2020-03-15 00:00:00,77.71,-4.83,-0.67,7.98,0.146,5.5,15.2,22.0,4.97,carbonate
2024-10-16 00:00:00,77.71,-5.02,-2.22,7.91,0.068,9.5,19.0,22.0,4.77,oxide
2026-04-13 06:00:00,52.83,2.52,0.32,7.05,0.28,6.6,22.2,22.0,4.32,oxide
2025-03-28 18:00:00,56.1,1.39,0.13,7.47,0.078,5.5,7.8,22.0,4.1,oxide
2020-03-04 00:00:00,77.71,-6.27,-2.06,7.46,0.129,8.2,17.3,22.0,4.66,oxide
2021-08-14 18:00:00,44.13,5.51,1.41,5.17,0.2,9.2,18.9,22.0,4.04,carbonate
2020-07-01 18:00:00,46.23,3.68,0.69,7.58,0.162,9.9,14.6,22.0,4.36,carbonate
2025-07-09 18:00:00,77.71,-5.67,-1.77,7.17,0.298,5.7,33.2,22.0,4.74,carbonate
2020-09-09 06:00:00,52.8,2.56,0.58,6.54,0.25,7.6,13.0,22.0,4.32,oxide
2022-08-10 12:00:00,46.02,4.32,1.16,7.98,0.288,7.2,16.7,22.0,4.17,carbonate
2022-08-23 00:00:00,54.14,1.63,0.28,7.48,0.248,7.5,15.3,22.0,4.32,silicate
2023-08-15 00:00:00,51.71,2.48,0.76,5.13,0.225,7.7,19.1,22.0,4.32,oxide
2026-09-02 18:00:00,44.13,4.47,0.73,6.27,0.082,5.4,28.5,22.0,4.03,oxide
2020-09-24 18:00:00,71.54,-4.08,-1.33,7.66,0.051,7.8,9.7,22.0,4.54,oxide
2020-02-21 00:00:00,44.13,4.82,1.6,6.64,0.192,6.0,11.2,22.0,4.01,oxide
2023-02-10 12:00:00,60.16,-0.05,-0.01,6.23,0.079,8.3,17.0,22.0,4.31,carbonate
2026-03-13 06:00:00,56.07,1.18,0.45,7.6,0.189,7.7,13.2,22.0,4.5,oxide
2025-10-11 18:00:00,44.13,4.26,1.9,5.78,0.165,9.5,21.5,22.0,4.22,oxide
2022-12-27 00:00:00,51.84,2.45,0.59,7.6,0.081,5.6,11.6,22.0,4.24,oxide
2024-08-19 12:00:00,61.41,-0.48,-0.13,6.72,0.258,6.5,9.2,22.0,4.23,oxide
2023-09-24 12:00:00,54.3,1.93,0.58,6.01,0.236,7.4,25.9,22.0,4.25,carbonate
2024-02-07 00:00:00,45.95,4.01,1.71,7.71,0.156,5.1,12.4,22.0,3.86,oxide
2023-01-10 06:00:00,44.76,5.53,1.95,5.56,0.1,8.0,10.6,22.0,4.01,carbonate
2021-07-05 00:00:00,46.53,4.11,0.57,7.66,0.226,6.9,6.4,22.0,4.17,oxide
2024-04-10 06:00:00,71.99,-3.97,-1.42,7.28,0.203,8.8,16.5,22.0,4.46,carbonate
2020-08-22 00:00:00,45.64,3.86,0.69,5.47,0.077,8.0,8.2,22.0,4.25,carbonate
2022-08-23 06:00:00,48.93,4.02,0.79,6.27,0.125,7.6,9.3,22.0,4.2,carbonate
2024-11-09 00:00:00,77.71,-5.3,-2.14,7.47,0.217,9.9,20.7,22.0,4.67,oxide
2023-04-30 06:00:00,48.39,3.69,0.78,5.53,0.124,7.7,24.4,22.0,4.16,oxide
2024-05-05 06:00:00,63.42,-0.94,-0.27,5.89,0.088,9.0,10.1,22.0,4.51,oxide
2021-09-29 18:00:00,44.13,4.88,1.31,6.91,0.117,5.6,5.4,22.0,4.14,oxide
2025-01-10 18:00:00,44.13,5.66,1.83,6.28,0.237,7.0,12.0,22.0,4.22,oxide
2024-07-26 06:00:00,64.36,-1.44,-0.54,6.92,0.059,6.8,17.2,22.0,4.35,oxide
2025-04-03 12:00:00,50.24,2.98,0.67,7.99,0.159,8.4,17.7,22.0,4.14,oxide
2026-08-28 18:00:00,44.13,4.89,0.68,7.42,0.074,6.6,7.1,22.0,4.18,oxide
2024-10-14 18:00:00,56.7,1.01,0.38,7.75,0.09,9.4,6.5,22.0,4.52,oxide
2023-02-11 18:00:00,77.71,-5.35,-2.3,6.61,0.183,5.4,13.0,22.0,4.91,oxide
2021-11-27 00:00:00,53.57,2.35,0.48,6.76,0.092,9.7,18.1,22.0,4.33,oxide
2022-01-29 06:00:00,65.25,-1.63,-0.46,6.21,0.163,7.6,9.7,22.0,4.51,oxide
2026-05-20 12:00:00,48.81,3.25,0.85,5.95,0.061,6.6,13.2,22.0,4.3,oxide
2024-07-22 06:00:00,77.71,-6.4,-1.23,7.66,0.191,7.2,18.3,22.0,4.69,oxide
2020-10-01 12:00:00,77.71,-4.88,-2.11,6.04,0.083,7.2,14.6,22.0,4.81,oxide
2026-07-30 00:00:00,44.13,4.7,1.57,6.56,0.296,5.0,5.7,22.0,4.29,carbonate
2020-10-28 12:00:00,50.23,3.0,1.03,5.82,0.111,7.0,14.3,22.0,4.07,oxide
2026-01-30 06:00:00,70.51,-3.07,-1.04,6.06,0.164,5.9,12.1,22.0,4.67,oxide
2021-12-08 12:00:00,44.13,4.32,1.8,5.34,0.194,5.3,21.3,22.0,3.96,silicate
2020-08-08 06:00:00,52.87,1.97,0.56,7.29,0.161,7.0,19.3,22.0,4.23,oxide
2026-07-14 06:00:00,59.7,0.1,0.02,7.97,0.122,5.8,24.9,22.0,4.39,silicate
2022-09-26 06:00:00,56.32,1.04,0.3,6.22,0.123,5.3,20.9,22.0,4.33,oxide
2021-12-31 18:00:00,60.82,-0.27,-0.09,6.18,0.225,5.6,10.1,22.0,4.38,oxide
2022-10-26 12:00:00,54.09,1.79,0.38,6.26,0.261,6.0,20.4,22.0,4.43,silicate
2026-10-19 06:00:00,49.92,3.69,0.91,6.05,0.114,6.5,11.4,22.0,4.22,carbonate
2024-06-18 18:00:00,77.71,-6.47,-1.31,6.33,0.201,5.6,11.6,22.0,4.68,carbonate
2021-04-18 06:00:00,59.99,0.0,0.0,6.94,0.208,5.0,12.2,22.0,4.33,silicate
2020-07-06 00:00:00,51.61,2.3,1.0,6.51,0.193,7.9,14.1,22.0,4.12,carbonate
2020-01-13 18:00:00,55.24,1.3,0.34,6.82,0.076,8.2,27.3,22.0,4.31,carbonate
2023-02-08 18:00:00,77.71,-5.55,-0.79,7.27,0.235,5.6,11.7,22.0,4.72,carbonate
2020-10-29 12:00:00,44.13,5.3,1.61,6.25,0.22,6.1,25.5,22.0,3.99,silicate
2023-09-04 00:00:00,53.54,2.02,0.62,7.68,0.106,7.7,22.6,22.0,4.31,oxide
2026-06-25 06:00:00,60.27,-0.08,-0.01,5.15,0.272,8.8,10.4,22.0,4.47,oxide
2022-05-26 00:00:00,53.34,2.34,0.35,7.95,0.145,9.0,8.5,22.0,4.39,oxide
2024-04-05 00:00:00,72.48,-3.95,-1.22,6.02,0.244,8.3,11.6,22.0,4.59,oxide
2023-01-29 00:00:00,48.7,4.03,1.3,5.05,0.085,6.6,17.9,22.0,4.11,carbonate
2023-05-16 06:00:00,53.34,1.88,0.65,7.96,0.193,5.5,10.6,22.0,4.24,oxide
2025-05-25 12:00:00,77.71,-5.45,-0.6,6.59,0.07,7.1,14.7,22.0,4.76,carbonate
2021-09-27 18:00:00,56.52,1.11,0.12,7.62,0.181,6.8,28.0,22.0,4.6,oxide
2026-02-06 18:00:00,70.61,-3.43,-1.19,7.12,0.296,9.7,16.8,22.0,4.53,oxide
2024-09-28 12:00:00,49.03,3.72,1.2,6.75,0.239,6.8,8.0,22.0,4.19,oxide
2021-08-17 06:00:00,44.13,5.16,0.78,5.78,0.2,10.0,19.4,22.0,4.03,carbonate
2024-08-07 18:00:00,44.13,5.48,1.02,6.67,0.264,6.8,10.7,22.0,4.28,carbonate
2024-05-04 06:00:00,59.92,0.02,0.0,6.45,0.27,7.4,13.0,22.0,4.37,oxide
2025-08-30 12:00:00,44.26,5.49,1.56,7.13,0.106,6.6,8.9,22.0,3.99,carbonate
2025-03-16 18:00:00,51.21,2.59,1.16,6.84,0.11,6.1,19.8,22.0,4.21,carbonate
2020-09-30 18:00:00,60.52,-0.19,-0.03,7.1,0.218,9.6,11.9,22.0,4.49,oxide
2021-03-06 06:00:00,57.36,0.79,0.34,7.58,0.09,9.1,29.0,22.0,4.35,carbonate
2020-01-06 06:00:00,57.94,0.64,0.17,7.49,0.113,8.0,22.9,22.0,4.31,oxide
2026-01-21 00:00:00,53.37,1.9,0.76,6.57,0.088,9.1,14.4,22.0,4.35,oxide
2020-08-04 00:00:00,51.59,2.57,0.48,7.37,0.108,6.0,18.0,22.0,4.16,oxide
2023-08-16 06:00:00,47.07,3.46,0.98,5.31,0.154,7.0,12.5,22.0,4.02,oxide
2026-04-01 12:00:00,77.71,-5.97,-0.77,5.18,0.128,6.0,13.7,22.0,4.63,carbonate
2021-04-19 18:00:00,56.74,1.16,0.43,7.04,0.129,6.4,6.8,22.0,4.4,carbonate
2024-11-30 18:00:00,46.89,3.81,0.95,6.37,0.185,9.5,15.4,22.0,4.14,oxide
2025-10-31 00:00:00,57.8,0.65,0.21,6.89,0.224,6.0,12.9,22.0,4.39,oxide
2024-05-04 00:00:00,46.96,3.65,0.91,7.77,0.162,7.8,11.9,22.0,3.9,carbonate
2022-08-12 06:00:00,59.74,0.09,0.02,5.18,0.28,7.5,14.8,22.0,4.42,carbonate
2020-07-17 00:00:00,67.26,-2.65,-0.83,5.74,0.086,9.7,12.2,22.0,4.52,oxide
2022-04-09 06:00:00,46.18,4.14,1.49,6.46,0.217,6.8,21.5,22.0,4.15,oxide
2025-01-25 00:00:00,49.18,3.39,0.76,7.83,0.287,6.3,19.6,22.0,4.12,oxide
2020-02-12 18:00:00,48.54,3.37,0.49,7.01,0.178,7.8,6.4,22.0,4.17,carbonate
2024-02-06 06:00:00,55.09,1.68,0.57,6.33,0.176,7.2,12.3,22.0,4.22,oxide
2023-09-14 00:00:00,58.3,0.56,0.07,5.69,0.257,7.5,23.7,22.0,4.25,oxide
2020-06-15 06:00:00,64.01,-1.42,-0.34,5.07,0.187,9.9,9.0,22.0,4.42,oxide
2025-02-05 00:00:00,77.71,-5.31,-0.94,7.77,0.19,5.2,17.4,22.0,4.64,silicate
2020-10-27 12:00:00,64.32,-1.49,-0.3,5.65,0.186,5.4,13.1,22.0,4.5,carbonate
2021-05-31 18:00:00,59.55,0.12,0.02,6.27,0.243,6.0,17.0,22.0,4.45,oxide
2025-08-18 06:00:00,53.69,2.26,0.51,5.83,0.128,8.5,13.4,22.0,4.3,carbonate
2025-04-22 06:00:00,49.88,3.52,0.56,6.14,0.198,7.5,25.3,22.0,4.08,carbonate
2025-12-24 06:00:00,57.71,0.84,0.2,7.99,0.272,7.6,5.8,22.0,4.39,oxide
2020-04-28 06:00:00,77.71,-5.22,-1.29,5.87,0.108,5.3,16.6,22.0,4.84,carbonate
2020-11-21 18:00:00,49.42,3.4,0.92,5.4,0.163,9.8,18.2,22.0,4.28,oxide
2023-10-28 12:00:00,51.1,3.11,0.49,6.69,0.072,7.1,19.8,22.0,4.16,carbonate
2020-06-22 00:00:00,44.83,4.44,1.61,6.03,0.277,8.5,27.6,22.0,4.29,carbonate
2024-08-15 00:00:00,57.27,0.98,0.27,5.37,0.174,5.6,10.1,22.0,4.52,carbonate
2021-10-11 00:00:00,51.68,2.75,0.86,6.3,0.277,7.7,11.4,22.0,4.2,oxide
2021-07-04 12:00:00,76.94,-4.85,-1.78,6.15,0.254,7.7,9.5,22.0,4.6,oxide
2025-04-27 00:00:00,56.83,0.91,0.3,6.39,0.223,7.7,24.2,22.0,4.06,oxide
2020-03-05 06:00:00,50.14,2.98,0.76,6.38,0.129,7.9,8.7,22.0,4.29,oxide
2020-08-12 12:00:00,77.71,-5.12,-2.3,7.42,0.213,6.4,11.0,22.0,4.69,oxide
2025-11-19 00:00:00,54.39,1.72,0.5,6.03,0.079,5.4,8.8,22.0,4.24,silicate
2024-06-26 18:00:00,44.13,5.76,0.67,6.58,0.078,7.7,18.9,22.0,4.07,carbonate
